user_id,installed_at,created_at,updated_at,channel,campaign,total_revenue,total_rewards,num_touchpoints
u029125,11/16/2023 22:18,11/16/2023 22:20,11/16/2023 22:20,google_ads,summer_sale,45.85,0.44,2
u029156,11/16/2023 14:49,11/16/2023 15:47,11/16/2023 15:47,facebook,new_user_promo,85.53,0.85,1
u029819,11/21/2023 10:54,11/21/2023 11:52,11/21/2023 11:52,affiliate,new_user_promo,28.3,0.29,1
u029886,11/22/2023 10:54,11/22/2023 11:12,11/22/2023 11:12,facebook,new_user_promo,7.19,0.07,4
u030115,11/24/2023 5:37,11/24/2023 5:56,11/24/2023 5:56,google_ads,summer_sale,65.57,0.66,3
u030131,11/24/2023 1:12,11/24/2023 2:01,11/24/2023 2:01,google_ads,brand_awareness,308.08,3.1,3
u030176,11/24/2023 17:05,11/24/2023 17:33,11/24/2023 17:33,instagram,new_user_promo,277.05,2.77,3
u030550,11/28/2023 10:16,11/28/2023 10:53,11/28/2023 10:53,google_ads,summer_sale,47.97,0.48,5
u030898,11/30/2023 17:19,11/30/2023 17:52,11/30/2023 17:52,instagram,holiday_special,643.67,6.43,1
u031211,12/3/2023 0:06,12/3/2023 0:51,12/3/2023 0:51,google_ads,retargeting,32.31,0.33,2
u031249,12/3/2023 3:30,12/3/2023 3:57,12/3/2023 3:57,facebook,retargeting,86.52,0.85,4
u031782,12/8/2023 22:01,12/8/2023 22:21,12/8/2023 22:21,google_ads,summer_sale,34.5,0.35,3
u031930,12/9/2023 18:07,12/9/2023 18:38,12/9/2023 18:38,google_ads,holiday_special,178.54,1.79,1
u031958,12/9/2023 3:47,12/9/2023 4:18,12/9/2023 4:18,google_ads,retargeting,14.21,0.14,1
u031993,12/9/2023 14:20,12/9/2023 14:50,12/9/2023 14:50,instagram,summer_sale,28.17,0.28,2
u032354,12/12/2023 22:14,12/12/2023 22:38,12/12/2023 22:38,twitter,retargeting,83.73,0.84,2
u032652,12/15/2023 8:34,12/15/2023 9:18,12/15/2023 9:18,google_ads,new_user_promo,69.55,0.69,5
u032691,12/15/2023 12:01,12/15/2023 12:35,12/15/2023 12:35,facebook,summer_sale,340.93,3.42,2
u032945,12/17/2023 12:21,12/17/2023 12:51,12/17/2023 12:51,twitter,new_user_promo,111.19,1.11,1
u033393,12/21/2023 19:10,12/21/2023 19:22,12/21/2023 19:22,facebook,new_user_promo,15.92,0.16,5
u033409,12/21/2023 6:25,12/21/2023 7:04,12/21/2023 7:04,facebook,brand_awareness,111.93,1.11,1
u033484,12/22/2023 17:08,12/22/2023 17:21,12/22/2023 17:21,google_ads,new_user_promo,62.02,0.62,5
u034226,12/28/2023 8:58,12/28/2023 9:57,12/28/2023 9:57,google_ads,summer_sale,26.14,0.26,2
u034249,12/28/2023 4:27,12/28/2023 5:05,12/28/2023 5:05,google_ads,retargeting,47.59,0.48,1
u034439,12/29/2023 7:23,12/29/2023 7:44,12/29/2023 7:44,facebook,retargeting,25.78,0.26,4
u034633,12/31/2023 3:36,12/31/2023 4:30,12/31/2023 4:30,google_ads,retargeting,0,0,1
u000234,1/3/2023 4:27,1/3/2023 5:07,1/3/2023 5:07,twitter,retargeting,231.79,2.32,3
u000293,1/4/2023 14:53,1/4/2023 14:53,1/4/2023 14:53,facebook,retargeting,82.75,0.8,4
u000509,1/7/2023 6:07,1/7/2023 6:26,1/7/2023 6:26,google_ads,new_user_promo,82.08,0.82,2
u000525,1/7/2023 19:41,1/7/2023 20:21,1/7/2023 20:21,google_ads,retargeting,182.88,1.83,2
u000591,1/8/2023 19:58,1/8/2023 20:25,1/8/2023 20:25,google_ads,retargeting,46.21,0.47,2
u000691,1/9/2023 10:13,1/9/2023 11:10,1/9/2023 11:10,facebook,retargeting,714.41,7.14,1
u000710,1/9/2023 22:45,1/9/2023 22:45,1/9/2023 22:45,instagram,retargeting,303.93,3.03,3
u000778,1/10/2023 20:49,1/10/2023 21:03,1/10/2023 21:03,facebook,holiday_special,493.47,4.93,5
u000826,1/10/2023 9:27,1/10/2023 10:21,1/10/2023 10:21,affiliate,holiday_special,851.88,8.5,2
u000900,1/11/2023 18:59,1/11/2023 19:22,1/11/2023 19:22,twitter,new_user_promo,18.75,0.18,3
u001196,1/15/2023 23:37,1/16/2023 0:08,1/16/2023 0:08,instagram,new_user_promo,137.72,1.36,1
u001223,1/15/2023 4:18,1/15/2023 4:22,1/15/2023 4:22,affiliate,summer_sale,70.38,0.69,2
u001255,1/16/2023 18:30,1/16/2023 18:48,1/16/2023 18:48,facebook,new_user_promo,406.09,4.06,3
u001418,1/18/2023 14:17,1/18/2023 14:26,1/18/2023 14:26,google_ads,summer_sale,216.51,2.16,2
u001782,1/22/2023 23:31,1/23/2023 0:17,1/23/2023 0:17,facebook,retargeting,472.87,4.7,2
u001784,1/22/2023 11:48,1/22/2023 11:51,1/22/2023 11:51,facebook,retargeting,666.19,6.65,1
u002152,1/26/2023 14:10,1/26/2023 14:37,1/26/2023 14:37,twitter,holiday_special,422.83,4.19,1
u002228,1/27/2023 15:50,1/27/2023 16:13,1/27/2023 16:13,instagram,retargeting,47.81,0.47,1
u002424,1/30/2023 18:38,1/30/2023 19:02,1/30/2023 19:02,google_ads,retargeting,67.4,0.67,1
u002590,2/1/2023 19:31,2/1/2023 20:20,2/1/2023 20:20,google_ads,brand_awareness,25.42,0.24,5
u002644,2/1/2023 22:55,2/1/2023 23:17,2/1/2023 23:17,instagram,retargeting,39.05,0.39,1
u002684,2/2/2023 9:20,2/2/2023 9:33,2/2/2023 9:33,google_ads,retargeting,124.47,1.22,3
u002827,2/3/2023 16:01,2/3/2023 16:55,2/3/2023 16:55,twitter,retargeting,111.06,1.13,1
u003153,2/8/2023 19:18,2/8/2023 20:00,2/8/2023 20:00,google_ads,new_user_promo,2.83,0.02,4
u003258,2/9/2023 16:17,2/9/2023 17:06,2/9/2023 17:06,facebook,summer_sale,599.97,6,5
u003345,2/10/2023 19:04,2/10/2023 19:08,2/10/2023 19:08,facebook,new_user_promo,798.41,7.96,4
u003424,2/11/2023 14:28,2/11/2023 14:41,2/11/2023 14:41,google_ads,retargeting,69.15,0.69,3
u003653,2/14/2023 10:05,2/14/2023 10:57,2/14/2023 10:57,google_ads,retargeting,258.38,2.57,4
u004195,2/20/2023 23:33,2/21/2023 0:17,2/21/2023 0:17,twitter,brand_awareness,90.95,0.91,3
u004336,2/22/2023 22:39,2/22/2023 23:21,2/22/2023 23:21,facebook,summer_sale,423.78,4.21,5
u004441,2/23/2023 22:32,2/23/2023 23:31,2/23/2023 23:31,instagram,holiday_special,1185.4,11.83,1
u004504,2/24/2023 6:28,2/24/2023 6:36,2/24/2023 6:36,facebook,holiday_special,99.38,0.97,2
u004835,2/28/2023 14:08,2/28/2023 14:16,2/28/2023 14:16,instagram,summer_sale,387.95,3.88,2
u005260,3/5/2023 1:46,3/5/2023 2:27,3/5/2023 2:27,affiliate,retargeting,251.89,2.5,4
u005261,3/6/2023 21:53,3/6/2023 22:04,3/6/2023 22:04,google_ads,new_user_promo,581.04,5.8,4
u005347,3/7/2023 17:11,3/7/2023 17:42,3/7/2023 17:42,google_ads,new_user_promo,346.95,3.46,4
u005430,3/8/2023 14:45,3/8/2023 15:32,3/8/2023 15:32,google_ads,new_user_promo,57.03,0.57,1
u006073,3/15/2023 18:55,3/15/2023 19:10,3/15/2023 19:10,facebook,summer_sale,112.14,1.11,1
u006180,3/16/2023 7:58,3/16/2023 8:31,3/16/2023 8:31,instagram,new_user_promo,97.24,0.95,4
u006315,3/18/2023 6:04,3/18/2023 6:17,3/18/2023 6:17,google_ads,new_user_promo,118.07,1.18,3
u006506,3/20/2023 3:02,3/20/2023 3:08,3/20/2023 3:08,instagram,new_user_promo,16.29,0.17,2
u006575,3/21/2023 21:46,3/21/2023 22:46,3/21/2023 22:46,facebook,new_user_promo,645.7,6.44,3
u006736,3/23/2023 16:22,3/23/2023 16:39,3/23/2023 16:39,google_ads,holiday_special,289.18,2.88,4
u006802,3/23/2023 2:24,3/23/2023 3:04,3/23/2023 3:04,twitter,retargeting,75.51,0.75,1
u006803,3/23/2023 9:11,3/23/2023 9:51,3/23/2023 9:51,twitter,retargeting,83.6,0.82,4
u007876,4/5/2023 23:57,4/6/2023 0:18,4/6/2023 0:18,instagram,new_user_promo,338.8,3.38,4
u007953,4/6/2023 10:00,4/6/2023 10:03,4/6/2023 10:03,facebook,brand_awareness,146.4,1.47,3
u008000,4/6/2023 4:50,4/6/2023 5:42,4/6/2023 5:42,affiliate,new_user_promo,62,0.62,4
u008077,4/7/2023 14:56,4/7/2023 15:39,4/7/2023 15:39,instagram,retargeting,191.69,1.87,4
u008169,4/8/2023 14:54,4/8/2023 15:52,4/8/2023 15:52,affiliate,new_user_promo,7.11,0.05,2
u008182,4/9/2023 10:43,4/9/2023 11:05,4/9/2023 11:05,google_ads,summer_sale,484.81,4.83,4
u008371,4/11/2023 14:22,4/11/2023 14:54,4/11/2023 14:54,facebook,new_user_promo,71.94,0.68,2
u008393,4/11/2023 10:00,4/11/2023 10:07,4/11/2023 10:07,instagram,summer_sale,150.87,1.49,5
u008608,4/14/2023 18:39,4/14/2023 19:24,4/14/2023 19:24,google_ads,new_user_promo,119.8,1.18,3
u008710,4/15/2023 19:38,4/15/2023 20:27,4/15/2023 20:27,google_ads,holiday_special,367.78,3.68,5
u009176,4/20/2023 15:46,4/20/2023 16:32,4/20/2023 16:32,affiliate,summer_sale,243.34,2.41,3
u009412,4/23/2023 19:00,4/23/2023 19:33,4/23/2023 19:33,affiliate,retargeting,323.44,3.23,2
u009693,4/26/2023 7:01,4/26/2023 7:29,4/26/2023 7:29,affiliate,retargeting,145.24,1.46,1
u009834,4/28/2023 14:58,4/28/2023 15:24,4/28/2023 15:24,facebook,retargeting,76.24,0.77,1
u010179,5/2/2023 18:49,5/2/2023 19:45,5/2/2023 19:45,twitter,new_user_promo,88.73,0.88,2
u010618,5/8/2023 9:33,5/8/2023 9:59,5/8/2023 9:59,google_ads,new_user_promo,55.93,0.55,4
u010763,5/9/2023 2:57,5/9/2023 3:27,5/9/2023 3:27,instagram,holiday_special,137.67,1.36,3
u011234,5/15/2023 11:17,5/15/2023 11:57,5/15/2023 11:57,facebook,summer_sale,7.7,0.06,3
u011363,5/16/2023 14:24,5/16/2023 15:06,5/16/2023 15:06,twitter,holiday_special,81.27,0.79,4
u011856,5/22/2023 21:44,5/22/2023 22:21,5/22/2023 22:21,facebook,retargeting,121.86,1.19,5
u011868,5/22/2023 17:12,5/22/2023 17:53,5/22/2023 17:53,instagram,summer_sale,80.98,0.8,5
u011930,5/23/2023 8:49,5/23/2023 9:43,5/23/2023 9:43,facebook,summer_sale,216.98,2.17,2
u012240,5/26/2023 20:53,5/26/2023 21:14,5/26/2023 21:14,twitter,summer_sale,366.63,3.66,2
u012500,5/30/2023 19:06,5/30/2023 19:51,5/30/2023 19:51,google_ads,holiday_special,147.59,1.47,1
u012520,5/30/2023 16:31,5/30/2023 16:41,5/30/2023 16:41,facebook,summer_sale,495.41,4.96,1
u012878,6/2/2023 5:24,6/2/2023 6:16,6/2/2023 6:16,twitter,retargeting,249.13,2.47,3
u012989,6/3/2023 20:07,6/3/2023 20:26,6/3/2023 20:26,affiliate,holiday_special,291.79,2.89,5
u013095,6/5/2023 19:49,6/5/2023 20:16,6/5/2023 20:16,google_ads,summer_sale,661.37,6.61,5
u013158,6/5/2023 7:56,6/5/2023 8:09,6/5/2023 8:09,instagram,holiday_special,232.66,2.34,4
u013315,6/6/2023 20:05,6/6/2023 20:38,6/6/2023 20:38,affiliate,retargeting,298.12,2.97,1
u013481,6/8/2023 1:01,6/8/2023 1:33,6/8/2023 1:33,facebook,retargeting,97.14,0.98,4
u013693,6/10/2023 18:22,6/10/2023 18:27,6/10/2023 18:27,twitter,holiday_special,285.15,2.85,3
u014095,6/14/2023 4:34,6/14/2023 5:20,6/14/2023 5:20,twitter,new_user_promo,144.71,1.44,4
u014534,6/19/2023 17:42,6/19/2023 18:04,6/19/2023 18:04,facebook,new_user_promo,170.91,1.7,5
u015136,6/24/2023 16:23,6/24/2023 17:20,6/24/2023 17:20,twitter,retargeting,86.39,0.85,4
u015197,6/25/2023 10:05,6/25/2023 10:12,6/25/2023 10:12,instagram,holiday_special,43.94,0.42,5
u015482,6/28/2023 4:05,6/28/2023 4:55,6/28/2023 4:55,google_ads,retargeting,502.51,5.02,5
u015557,6/28/2023 3:24,6/28/2023 3:30,6/28/2023 3:30,affiliate,retargeting,78.03,0.76,5
u015590,6/29/2023 21:00,6/29/2023 21:29,6/29/2023 21:29,google_ads,retargeting,607.47,6.06,5
u015984,7/3/2023 13:14,7/3/2023 14:10,7/3/2023 14:10,facebook,new_user_promo,170.81,1.66,1
u016003,7/3/2023 5:40,7/3/2023 6:15,7/3/2023 6:15,facebook,retargeting,384.87,3.86,4
u016038,7/3/2023 22:50,7/3/2023 23:45,7/3/2023 23:45,twitter,retargeting,144.17,1.43,2
u016184,7/5/2023 18:43,7/5/2023 19:41,7/5/2023 19:41,google_ads,holiday_special,1568.05,15.68,4
u016235,7/5/2023 2:02,7/5/2023 2:47,7/5/2023 2:47,facebook,retargeting,26.43,0.26,1
u016357,7/6/2023 0:13,7/6/2023 0:23,7/6/2023 0:23,instagram,new_user_promo,277.96,2.8,1
u016560,7/8/2023 1:35,7/8/2023 2:01,7/8/2023 2:01,instagram,retargeting,938.28,9.38,4
u016798,7/11/2023 19:18,7/11/2023 19:57,7/11/2023 19:57,google_ads,retargeting,272.18,2.71,2
u016962,7/12/2023 4:23,7/12/2023 4:23,7/12/2023 4:23,twitter,summer_sale,174.41,1.72,3
u017023,7/13/2023 10:08,7/13/2023 10:18,7/13/2023 10:18,facebook,summer_sale,180.5,1.8,5
u017310,7/16/2023 23:24,7/16/2023 23:47,7/16/2023 23:47,google_ads,retargeting,87.68,0.85,2
u018568,7/28/2023 7:34,7/28/2023 8:22,7/28/2023 8:22,facebook,holiday_special,112.31,1.1,3
u018604,7/28/2023 11:19,7/28/2023 11:45,7/28/2023 11:45,instagram,retargeting,368.83,3.67,5
u018661,7/29/2023 11:32,7/29/2023 12:15,7/29/2023 12:15,facebook,new_user_promo,251.66,2.52,2
u018716,7/29/2023 19:51,7/29/2023 20:32,7/29/2023 20:32,affiliate,retargeting,98.55,0.97,3
u019378,8/5/2023 22:34,8/5/2023 23:15,8/5/2023 23:15,google_ads,new_user_promo,73.27,0.72,1
u019537,8/6/2023 16:10,8/6/2023 16:21,8/6/2023 16:21,twitter,retargeting,22.86,0.23,2
u019903,8/10/2023 1:36,8/10/2023 1:43,8/10/2023 1:43,facebook,summer_sale,200.13,2.02,5
u019921,8/10/2023 23:31,8/11/2023 0:09,8/11/2023 0:09,facebook,retargeting,14.75,0.14,2
u020156,8/13/2023 0:53,8/13/2023 1:41,8/13/2023 1:41,google_ads,new_user_promo,183.57,1.83,4
u020694,8/18/2023 21:15,8/18/2023 21:46,8/18/2023 21:46,google_ads,holiday_special,43.5,0.44,1
u020858,8/19/2023 7:11,8/19/2023 7:34,8/19/2023 7:34,instagram,retargeting,265.95,2.64,2
u020898,8/20/2023 16:39,8/20/2023 17:02,8/20/2023 17:02,google_ads,holiday_special,22.48,0.22,2
u020926,8/20/2023 7:23,8/20/2023 7:54,8/20/2023 7:54,facebook,holiday_special,88.17,0.88,1
u021134,8/22/2023 19:46,8/22/2023 20:11,8/22/2023 20:11,facebook,holiday_special,599.54,6,5
u021281,8/23/2023 7:27,8/23/2023 8:00,8/23/2023 8:00,instagram,retargeting,254.97,2.54,5
u021624,8/27/2023 21:13,8/27/2023 21:25,8/27/2023 21:25,google_ads,summer_sale,257.95,2.57,4
u021795,8/28/2023 15:45,8/28/2023 16:42,8/28/2023 16:42,instagram,summer_sale,212.14,2.1,4
u021800,8/28/2023 14:50,8/28/2023 15:14,8/28/2023 15:14,instagram,holiday_special,117.47,1.17,1
u021864,8/29/2023 0:56,8/29/2023 0:57,8/29/2023 0:57,google_ads,retargeting,265.67,2.66,5
u022176,9/1/2023 21:12,9/1/2023 22:11,9/1/2023 22:11,google_ads,summer_sale,61.87,0.62,2
u022348,9/3/2023 8:37,9/3/2023 9:17,9/3/2023 9:17,facebook,summer_sale,93.13,0.92,4
u022361,9/3/2023 11:54,9/3/2023 12:03,9/3/2023 12:03,instagram,summer_sale,75.82,0.76,1
u022417,9/4/2023 19:03,9/4/2023 19:33,9/4/2023 19:33,facebook,new_user_promo,118.86,1.2,5
u022764,9/8/2023 5:35,9/8/2023 6:33,9/8/2023 6:33,google_ads,retargeting,10.89,0.09,4
u023090,9/12/2023 11:21,9/12/2023 12:03,9/12/2023 12:03,facebook,new_user_promo,14.38,0.13,3
u023187,9/13/2023 14:53,9/13/2023 15:11,9/13/2023 15:11,facebook,retargeting,28.39,0.27,4
u023642,9/18/2023 18:06,9/18/2023 18:20,9/18/2023 18:20,instagram,retargeting,207.79,2.09,5
u024052,9/23/2023 3:16,9/23/2023 3:53,9/23/2023 3:53,instagram,retargeting,43.18,0.44,3
u024081,9/24/2023 0:29,9/24/2023 0:47,9/24/2023 0:47,google_ads,holiday_special,185.92,1.87,4
u024333,9/27/2023 10:24,9/27/2023 10:33,9/27/2023 10:33,google_ads,retargeting,4.91,0.04,3
u024398,9/27/2023 20:29,9/27/2023 20:53,9/27/2023 20:53,affiliate,summer_sale,33.57,0.33,1
u024545,9/29/2023 12:26,9/29/2023 13:13,9/29/2023 13:13,instagram,new_user_promo,112.33,1.13,5
u024632,9/30/2023 19:01,9/30/2023 19:44,9/30/2023 19:44,instagram,holiday_special,183,1.84,3
u024677,10/1/2023 4:26,10/1/2023 4:38,10/1/2023 4:38,google_ads,retargeting,231.04,2.31,2
u024861,10/3/2023 6:06,10/3/2023 6:46,10/3/2023 6:46,facebook,new_user_promo,554.17,5.52,4
u025073,10/5/2023 7:10,10/5/2023 7:33,10/5/2023 7:33,instagram,new_user_promo,115.43,1.16,5
u025189,10/6/2023 1:29,10/6/2023 1:39,10/6/2023 1:39,twitter,retargeting,689.87,6.91,2
u025384,10/9/2023 10:39,10/9/2023 11:39,10/9/2023 11:39,facebook,holiday_special,183.77,1.83,4
u025624,10/12/2023 15:56,10/12/2023 16:43,10/12/2023 16:43,google_ads,new_user_promo,183.2,1.82,1
u025931,10/15/2023 22:33,10/15/2023 23:15,10/15/2023 23:15,affiliate,brand_awareness,34.75,0.35,1
u025975,10/16/2023 13:00,10/16/2023 13:41,10/16/2023 13:41,facebook,retargeting,241.33,2.42,3
u026105,10/17/2023 2:35,10/17/2023 3:20,10/17/2023 3:20,affiliate,holiday_special,24.89,0.24,5
u026267,10/19/2023 14:47,10/19/2023 14:55,10/19/2023 14:55,instagram,summer_sale,125.33,1.25,1
u026510,10/22/2023 22:44,10/22/2023 23:01,10/22/2023 23:01,twitter,brand_awareness,19.99,0.21,3
u026600,10/23/2023 9:31,10/23/2023 9:53,10/23/2023 9:53,twitter,retargeting,57.32,0.57,1
u026707,10/25/2023 13:16,10/25/2023 13:38,10/25/2023 13:38,google_ads,summer_sale,910.81,9.11,2
u026779,10/25/2023 23:58,10/26/2023 0:27,10/26/2023 0:27,affiliate,new_user_promo,75.72,0.74,5
u027034,10/28/2023 7:31,10/28/2023 8:02,10/28/2023 8:02,affiliate,new_user_promo,359.17,3.59,1
u027109,10/29/2023 23:33,10/30/2023 0:21,10/30/2023 0:21,twitter,retargeting,90.21,0.89,3
u027128,10/30/2023 1:20,10/30/2023 1:20,10/30/2023 1:20,google_ads,summer_sale,165.58,1.64,1
u027237,10/31/2023 10:21,10/31/2023 10:46,10/31/2023 10:46,facebook,new_user_promo,33.68,0.34,1
u027317,11/1/2023 8:27,11/1/2023 9:07,11/1/2023 9:07,google_ads,brand_awareness,256.27,2.55,3
u027360,11/1/2023 2:42,11/1/2023 3:42,11/1/2023 3:42,facebook,retargeting,120.88,1.2,2
u027405,11/1/2023 11:57,11/1/2023 12:08,11/1/2023 12:08,twitter,retargeting,531.81,5.32,3
u027455,11/2/2023 17:07,11/2/2023 17:27,11/2/2023 17:27,google_ads,retargeting,61.02,0.59,2
u028074,11/7/2023 23:27,11/8/2023 0:24,11/8/2023 0:24,facebook,retargeting,193.53,1.94,2
u028264,11/9/2023 12:00,11/9/2023 12:28,11/9/2023 12:28,google_ads,new_user_promo,51.34,0.52,5
u028352,11/9/2023 8:34,11/9/2023 9:20,11/9/2023 9:20,instagram,retargeting,14.94,0.14,5
u028393,11/10/2023 10:32,11/10/2023 11:18,11/10/2023 11:18,google_ads,new_user_promo,339.59,3.39,2
u028586,11/11/2023 7:21,11/11/2023 8:01,11/11/2023 8:01,instagram,holiday_special,245.37,2.45,4
u029000,11/15/2023 8:48,11/15/2023 9:24,11/15/2023 9:24,google_ads,summer_sale,89.52,0.9,4
u029101,11/15/2023 0:48,11/15/2023 1:32,11/15/2023 1:32,twitter,retargeting,312.1,3.12,3
u029380,11/18/2023 8:40,11/18/2023 8:47,11/18/2023 8:47,google_ads,retargeting,424.19,4.24,4
u029817,11/21/2023 3:56,11/21/2023 4:34,11/21/2023 4:34,affiliate,new_user_promo,441.24,4.41,2
u029861,11/22/2023 16:20,11/22/2023 16:36,11/22/2023 16:36,google_ads,brand_awareness,9.96,0.11,3
u029909,11/22/2023 16:07,11/22/2023 16:27,11/22/2023 16:27,facebook,retargeting,165.57,1.66,4
u030097,11/23/2023 19:28,11/23/2023 20:07,11/23/2023 20:07,affiliate,retargeting,40.38,0.4,2
u030753,11/29/2023 20:52,11/29/2023 20:53,11/29/2023 20:53,facebook,retargeting,113.82,1.14,5
u030836,11/30/2023 8:52,11/30/2023 9:17,11/30/2023 9:17,google_ads,summer_sale,357.5,3.57,5
u030883,11/30/2023 7:37,11/30/2023 8:27,11/30/2023 8:27,facebook,retargeting,58.62,0.59,5
u030959,12/1/2023 3:17,12/1/2023 3:42,12/1/2023 3:42,google_ads,summer_sale,9.92,0.1,4
u031079,12/2/2023 1:21,12/2/2023 2:05,12/2/2023 2:05,google_ads,new_user_promo,137.85,1.38,3
u031164,12/2/2023 19:46,12/2/2023 20:17,12/2/2023 20:17,twitter,holiday_special,9.05,0.08,4
u031203,12/3/2023 12:11,12/3/2023 12:32,12/3/2023 12:32,google_ads,holiday_special,58.23,0.58,2
u031231,12/3/2023 22:01,12/3/2023 22:28,12/3/2023 22:28,facebook,new_user_promo,59.3,0.59,5
u031378,12/4/2023 7:31,12/4/2023 7:35,12/4/2023 7:35,instagram,holiday_special,51.22,0.51,2
u031595,12/6/2023 14:25,12/6/2023 15:18,12/6/2023 15:18,facebook,retargeting,38.29,0.39,2
u031982,12/9/2023 10:47,12/9/2023 11:44,12/9/2023 11:44,facebook,retargeting,67.35,0.67,2
u032229,12/11/2023 0:51,12/11/2023 1:30,12/11/2023 1:30,twitter,summer_sale,431.27,4.31,2
u032418,12/13/2023 23:59,12/14/2023 0:10,12/14/2023 0:10,facebook,new_user_promo,15.78,0.16,5
u032721,12/15/2023 1:03,12/15/2023 1:58,12/15/2023 1:58,instagram,summer_sale,131.41,1.32,4
u032874,12/16/2023 19:20,12/16/2023 19:26,12/16/2023 19:26,affiliate,retargeting,24.14,0.24,1
u033054,12/18/2023 0:12,12/18/2023 0:40,12/18/2023 0:40,instagram,new_user_promo,24.79,0.24,3
u033248,12/20/2023 18:13,12/20/2023 18:33,12/20/2023 18:33,google_ads,brand_awareness,4.33,0.04,1
u033453,12/21/2023 5:18,12/21/2023 5:25,12/21/2023 5:25,twitter,brand_awareness,46.68,0.47,3
u034047,12/26/2023 5:29,12/26/2023 6:20,12/26/2023 6:20,twitter,summer_sale,47.66,0.48,3
u034071,12/27/2023 9:32,12/27/2023 10:21,12/27/2023 10:21,google_ads,new_user_promo,97.7,0.98,4
u034129,12/27/2023 13:34,12/27/2023 13:54,12/27/2023 13:54,facebook,holiday_special,449.23,4.49,5
u034474,12/29/2023 2:56,12/29/2023 3:13,12/29/2023 3:13,twitter,holiday_special,43.44,0.43,1
u000254,1/4/2023 13:52,1/4/2023 14:31,1/4/2023 14:31,google_ads,summer_sale,216.62,2.17,3
u000442,1/6/2023 19:19,1/6/2023 20:09,1/6/2023 20:09,facebook,new_user_promo,112.64,1.12,1
u000515,1/7/2023 4:18,1/7/2023 4:58,1/7/2023 4:58,google_ads,summer_sale,119.06,1.19,3
u000819,1/10/2023 19:16,1/10/2023 19:29,1/10/2023 19:29,twitter,retargeting,75.76,0.76,2
u000914,1/11/2023 10:32,1/11/2023 11:30,1/11/2023 11:30,affiliate,new_user_promo,1472.32,14.72,4
u000990,1/12/2023 5:02,1/12/2023 5:17,1/12/2023 5:17,twitter,summer_sale,135.34,1.34,4
u001266,1/16/2023 19:32,1/16/2023 19:55,1/16/2023 19:55,facebook,holiday_special,11.76,0.1,3
u001733,1/21/2023 17:08,1/21/2023 18:00,1/21/2023 18:00,twitter,retargeting,215.41,2.14,3
u001945,1/24/2023 6:43,1/24/2023 7:12,1/24/2023 7:12,google_ads,retargeting,93.43,0.93,3
u002284,1/28/2023 13:31,1/28/2023 14:03,1/28/2023 14:03,facebook,holiday_special,114.26,1.15,3
u002427,1/30/2023 19:43,1/30/2023 20:24,1/30/2023 20:24,facebook,new_user_promo,60.91,0.6,1
u002452,1/30/2023 3:16,1/30/2023 3:19,1/30/2023 3:19,instagram,new_user_promo,62.44,0.61,3
u002655,2/1/2023 11:27,2/1/2023 12:08,2/1/2023 12:08,affiliate,new_user_promo,37.29,0.37,3
u003203,2/8/2023 20:13,2/8/2023 20:23,2/8/2023 20:23,instagram,brand_awareness,51.17,0.49,2
u003507,2/12/2023 9:41,2/12/2023 10:09,2/12/2023 10:09,facebook,holiday_special,31.85,0.32,3
u003750,2/15/2023 19:52,2/15/2023 20:07,2/15/2023 20:07,facebook,holiday_special,474.35,4.74,1
u004044,2/18/2023 15:32,2/18/2023 16:19,2/18/2023 16:19,affiliate,retargeting,133.42,1.33,1
u004243,2/21/2023 19:35,2/21/2023 20:28,2/21/2023 20:28,facebook,summer_sale,233.63,2.35,2
u004264,2/21/2023 13:18,2/21/2023 13:57,2/21/2023 13:57,instagram,summer_sale,166.65,1.65,2
u004430,2/23/2023 7:24,2/23/2023 8:24,2/23/2023 8:24,facebook,retargeting,888.25,8.87,1
u004590,2/25/2023 3:50,2/25/2023 4:40,2/25/2023 4:40,facebook,brand_awareness,108.64,1.08,3
u004609,2/25/2023 15:10,2/25/2023 15:47,2/25/2023 15:47,instagram,retargeting,269.65,2.69,4
u004696,2/26/2023 11:27,2/26/2023 12:14,2/26/2023 12:14,twitter,retargeting,639.8,6.37,2
u005133,3/4/2023 2:37,3/4/2023 3:18,3/4/2023 3:18,google_ads,brand_awareness,19.94,0.19,4
u005251,3/5/2023 14:25,3/5/2023 15:21,3/5/2023 15:21,twitter,retargeting,252.26,2.5,1
u005382,3/7/2023 9:41,3/7/2023 9:52,3/7/2023 9:52,facebook,brand_awareness,64.74,0.65,2
u005969,3/14/2023 3:40,3/14/2023 4:10,3/14/2023 4:10,google_ads,holiday_special,233.12,2.34,5
u006461,3/20/2023 13:48,3/20/2023 14:47,3/20/2023 14:47,google_ads,summer_sale,133.69,1.34,3
u006821,3/24/2023 9:19,3/24/2023 9:28,3/24/2023 9:28,google_ads,summer_sale,337.26,3.35,2
u006968,3/25/2023 14:38,3/25/2023 14:53,3/25/2023 14:53,affiliate,summer_sale,102.6,1.03,2
u007124,3/27/2023 20:44,3/27/2023 20:56,3/27/2023 20:56,twitter,summer_sale,129.92,1.29,3
u007527,4/1/2023 19:43,4/1/2023 20:10,4/1/2023 20:10,facebook,holiday_special,60.47,0.59,2
u007884,4/5/2023 15:55,4/5/2023 16:38,4/5/2023 16:38,instagram,holiday_special,90.07,0.9,1
